file_path,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_1.json,123,147,123,147,66,105,18,62
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_0.json,286,141,286,141,156,123,88,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_7.json,249,175,249,175,108,157,53,95
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_2.json,156,100,156,100,82,80,38,62
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_2.json,484,228,484,228,223,174,152,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_5.json,398,163,398,163,235,179,103,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_6.json,329,168,329,168,135,127,81,96
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_3.json,339,219,339,219,110,132,63,103
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_1.json,169,117,169,117,103,104,40,74
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_7.json,510,209,510,209,217,169,149,132
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_4.json,502,220,502,220,173,119,103,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_3.json,221,161,221,161,118,114,66,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_7.json,103,173,103,173,49,101,23,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_0.json,63,67,63,67,33,61,10,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_5.json,140,166,140,166,36,106,15,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_2.json,77,147,77,147,39,134,12,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_2.json,426,182,426,182,180,126,114,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_7.json,103,91,103,91,44,64,19,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_6.json,236,110,236,110,116,93,58,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_2.json,206,175,206,175,103,143,63,91
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_8.json,176,86,176,86,91,90,56,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_8.json,305,178,305,178,142,151,87,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_1.json,271,135,271,135,136,116,59,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_1.json,240,183,240,183,88,119,50,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_7.json,207,164,207,164,90,140,41,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_5.json,211,211,211,211,100,189,36,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_6.json,426,226,426,226,184,173,124,137
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_6.json,299,189,299,189,117,133,76,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_9.json,211,134,211,134,85,79,63,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_9.json,412,168,412,168,157,138,111,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_7.json,512,251,512,251,179,151,127,117
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_5.json,199,178,199,178,123,128,82,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_4.json,359,188,359,188,151,141,115,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_4.json,333,201,333,201,151,144,127,126
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_5.json,199,195,199,195,75,114,51,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_0.json,279,170,279,170,122,108,101,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_9.json,411,185,411,185,166,132,127,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_4.json,113,100,113,100,38,58,18,58
