file_path,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_3.json,51,74,30,65,38,62,21,56
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_8.json,189,106,97,85,103,90,36,65
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_7.json,82,182,34,126,38,128,14,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_4.json,194,150,81,88,97,119,51,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_7.json,200,140,87,108,78,96,42,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_5.json,318,213,172,175,183,181,107,119
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_2.json,465,258,295,169,211,179,137,133
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_8.json,66,147,25,94,41,132,15,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_4.json,520,234,291,184,197,143,125,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_1.json,257,222,119,157,135,193,76,131
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_4.json,176,107,84,78,73,80,42,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_2.json,324,234,155,159,143,214,93,128
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_1.json,125,90,27,63,39,62,18,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_5.json,192,147,88,79,81,106,45,62
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_5.json,269,144,110,91,122,116,65,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_4.json,521,250,391,214,259,191,112,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_0.json,78,121,30,79,41,96,18,61
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_5.json,130,102,106,71,82,105,33,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_4.json,191,215,84,99,89,121,47,116
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_2.json,110,151,28,68,39,81,14,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_2.json,163,154,72,78,75,85,30,61
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_2.json,233,157,132,138,117,117,67,83
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_3.json,174,243,74,156,71,110,33,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_0.json,174,210,75,166,91,172,33,95
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_5.json,385,218,213,150,200,171,124,121
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_5.json,93,95,36,53,34,90,18,61
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_8.json,256,208,129,111,124,128,71,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_7.json,218,126,112,86,127,135,66,82
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_4.json,379,201,160,134,140,141,84,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_2.json,298,139,198,132,129,113,78,87
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_1.json,382,203,239,161,153,115,128,125
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_7.json,97,89,34,68,51,67,17,54
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_2.json,306,174,138,100,102,93,83,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_8.json,466,275,259,173,214,173,140,116
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_6.json,263,133,125,115,128,131,68,88
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_2.json,76,164,22,94,34,118,16,87
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_7.json,421,223,265,178,200,181,128,127
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_3.json,430,243,241,133,184,141,107,135
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_8.json,162,171,76,123,81,106,48,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_2.json,410,208,241,140,156,131,109,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_3.json,170,96,78,80,75,91,37,58
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_3.json,402,252,204,184,180,186,130,155
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_0.json,98,105,21,60,35,92,14,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_0.json,93,188,30,100,44,134,18,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_8.json,627,350,293,191,222,205,123,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_0.json,448,241,303,212,206,157,126,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_0.json,398,235,239,166,185,189,132,167
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_4.json,249,193,106,123,113,155,57,106
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_0.json,476,257,254,162,236,157,117,141
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_6.json,249,229,127,128,120,174,82,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_5.json,85,82,25,61,45,66,15,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_8.json,176,164,74,119,86,143,43,87
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_8.json,203,188,94,115,83,162,34,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_3.json,297,175,138,105,115,116,65,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_9.json,179,175,94,133,77,137,42,137
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_6.json,261,224,100,124,119,157,66,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_8.json,429,221,256,158,169,151,119,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_1.json,275,251,160,135,144,198,82,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_3.json,243,140,139,100,118,82,72,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_2.json,155,161,96,105,88,199,35,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_9.json,152,177,64,120,84,150,46,130
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_5.json,274,221,153,151,137,137,67,105
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_4.json,369,225,306,251,152,158,112,126
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_9.json,316,221,180,177,128,154,106,146
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_1.json,340,187,209,191,131,150,118,113
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_5.json,532,250,279,180,191,181,116,149
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_6.json,234,169,91,79,92,131,70,110
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_4.json,312,151,213,121,147,109,96,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_6.json,95,115,34,66,44,75,15,63
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_9.json,104,118,29,64,44,99,18,56
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_2.json,73,81,31,70,45,74,17,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_5.json,316,206,179,144,141,180,75,117
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_2.json,56,70,28,64,41,59,13,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_1.json,204,129,111,88,78,80,38,64
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_4.json,92,195,35,92,42,175,14,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_5.json,217,190,88,118,78,111,38,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_4.json,282,241,136,162,138,175,59,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_4.json,222,171,128,108,117,139,66,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_5.json,254,164,113,86,100,91,55,69
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_0.json,257,171,131,116,115,109,52,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_7.json,320,167,179,117,152,126,68,95
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_5.json,616,311,367,231,294,207,196,157
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_5.json,277,130,173,129,142,103,101,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_4.json,550,276,262,169,207,179,145,131
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_7.json,201,106,83,81,80,82,43,54
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_8.json,69,78,28,62,43,65,18,55
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_0.json,466,221,345,210,230,168,147,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_1.json,316,190,167,127,144,119,81,82
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_7.json,312,203,161,155,155,146,91,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_8.json,242,143,116,106,106,117,63,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_7.json,91,186,30,125,34,110,20,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_1.json,158,92,77,67,79,73,54,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.2D2_0.json,222,121,77,85,85,83,50,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_5.json,377,248,215,203,163,206,95,122
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_0.json,263,137,138,98,104,97,64,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_6.json,399,189,278,181,193,160,94,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_0.json,238,170,171,130,137,158,87,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_5.json,231,144,114,108,131,98,71,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_9.json,319,205,181,160,145,145,75,106
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_7.json,353,190,174,121,174,143,90,101
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_1.json,209,142,82,81,85,117,47,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_7.json,229,193,128,163,109,159,62,129
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_9.json,445,209,270,170,178,144,131,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_9.json,467,231,278,190,290,224,168,151
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_7.json,427,242,232,166,186,175,95,100
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.1D2_4.json,108,190,37,104,41,114,12,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_4.json,210,169,87,88,94,117,29,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_2.json,356,193,158,125,130,128,75,90
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_8.json,108,141,38,95,36,112,17,72
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_6.json,105,83,38,58,47,65,13,55
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_5.json,348,198,173,150,176,158,97,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_3.json,497,242,339,215,201,163,122,128
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_4.json,463,253,257,181,243,212,118,133
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_1.json,221,200,123,155,108,119,55,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_7.json,256,204,147,135,107,126,65,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_3.json,198,136,101,100,78,135,36,79
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_6.json,89,140,25,90,39,144,10,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_6.json,195,160,91,114,75,135,53,92
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_1.json,95,115,34,71,50,98,19,70
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_2.json,151,118,90,123,70,111,47,98
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.3D2_9.json,181,155,108,162,113,152,52,102
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_6.json,310,225,158,149,121,123,58,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_4.json,109,134,30,71,44,89,14,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_7.json,316,170,206,162,165,170,100,127
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_9.json,90,189,26,134,33,103,20,136
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.1D2_2.json,111,158,41,115,44,162,18,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_8.json,381,226,297,207,173,151,89,116
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_2.json,246,143,138,118,93,111,65,74
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_3.json,410,192,284,199,193,151,131,105
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_7.json,536,233,250,162,196,144,146,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_4.json,493,247,268,193,202,162,122,122
