file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,900,12780,error,error,6160,5533,2165,4276,2374,4381
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,700,9940,4402,4275,4765,4279,1860,3324,1882,3366
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,200,2840,1468,1283,1306,1228,653,1012,581,973
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,400,5680,error,error,2756,2490,1146,1936,1061,1929
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,800,11360,error,error,5078,4758,2332,3837,2041,3835
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,200,2840,error,error,1316,1188,552,944,614,958
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_3.json,100,1420,685,590,726,603,336,461,351,485
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,700,9940,error,error,4994,4424,1967,3488,1997,3495
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,900,12780,error,error,6388,5504,2449,4212,2323,4128
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_7.json,200,2840,1289,1168,1351,1166,511,918,576,955
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,200,2840,1249,1191,1333,1260,677,992,538,964
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,100,1420,667,599,839,647,324,479,278,441
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,900,12780,5728,5441,5918,5486,2339,4294,2722,4498
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_7.json,700,9940,4226,4197,4705,4305,1762,3368,2008,3441
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,400,5680,2645,2464,3099,2556,1203,1997,1061,1977
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,400,5680,2523,2457,2799,2490,995,1927,923,1917
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,100,1420,700,586,681,604,302,478,276,464
